Timestamp, Pressure, Pressure1, Pressure2, Pressure3, Flow, Flow1, Flow2, Flow3, ActiveEnergy, ActivePowerL1, ActivePowerL2, ActivePowerL3, ActivePowerTotal, ApparentEnergy, ApparentPowerL1, ApparentPowerL2, ApparentPowerL3, ApparentPowerTotal, CurrentL1, CurrentL2, CurrentL3, PowerFactorL1, PowerFactorL2, PowerFactorL3, ReactiveEnergy, ReactivePowerL1, ReactivePowerL2, ReactivePowerL3, ReactivePowerTotal, VoltageL1, VoltageL2, VoltageL3
13:37:07,5.822,5.822,null,null,9.043,9.043,null,null,299255,119.508,279.366,160.857,559.731,1133.25,165.108,361.914,0.724,784.139,0.678,1.496,1.049,0.664,0.652,0.6,null,-104.143,-209.144,-182.977,-496.264,243.679,241.998,245.114
13:37:08,5.78,5.78,null,null,8.771,8.771,null,null,299255.031,119.604,279.994,154.655,554.253,1133.25,165.277,362.711,0.724,778.462,0.678,1.499,1.022,0.664,0.652,0.6,null,-104.104,-209.411,-180.026,-493.541,243.609,242.008,245.144
13:37:09,5.817,5.817,null,null,3.35,3.35,null,null,299255.219,119.664,287.904,140.565,548.132,1133.25,165.376,371.535,0.724,773.838,0.679,1.534,0.965,0.664,0.652,0.6,null,-104.091,-213.233,-174.629,-491.953,243.669,242.187,245.447
13:37:10,5.847,5.847,null,null,2.36,2.36,null,null,299255.656,119.48,283.776,131.873,535.129,1133.25,165.214,367.251,0.723,760.869,0.678,1.515,0.93,0.664,0.652,0.6,null,-104.153,-212.053,-171.546,-487.751,243.781,242.382,245.551
13:37:11,5.866,5.866,null,null,1.958,1.958,null,null,299255.75,119.575,278.395,131.806,529.777,1133.25,165.43,362.064,0.723,756.401,0.678,1.492,0.931,0.664,0.652,0.6,null,-104.259,-210.412,-171.842,-486.513,243.914,242.713,245.863
13:37:13,5.88,5.88,null,null,1.739,1.739,null,null,299255.906,119.578,278.597,144.346,542.521,1133.25,165.278,362,0.723,769.054,0.678,1.492,0.984,0.664,0.652,0.6,null,-104.167,-210.459,-178.107,-492.734,243.762,242.578,245.615
13:37:14,5.892,5.892,null,null,1.584,1.584,null,null,299256,119.783,278.465,139.113,537.361,1133.25,165.52,361.677,0.724,762.997,0.679,1.491,0.96,0.664,0.652,0.6,null,-104.418,-210.56,-174.34,-489.318,243.945,242.618,245.638
13:37:15,5.881,5.881,null,null,4.34,4.34,null,null,299256.031,119.982,280.258,137.876,538.115,1133.25,165.479,362.836,0.725,762.696,0.679,1.497,0.955,0.664,0.652,0.6,null,-104.272,-210.339,-174,-488.611,243.636,242.337,245.328
13:37:16,5.877,5.877,null,null,1.893,1.893,null,null,299256.125,119.748,282.015,153.781,555.544,1133.25,165.213,364.845,0.725,781.205,0.678,1.504,1.022,0.664,0.652,0.6,null,-104.166,-210.934,-180.327,-495.428,243.611,242.577,245.751
13:37:17,5.889,5.889,null,null,1.616,1.616,null,null,299256.281,119.626,279.132,185.362,584.12,1133.25,165.102,362.484,0.725,812.193,0.678,1.493,1.158,0.664,0.652,0.6,null,-104.155,-210.541,-194.687,-509.384,243.585,242.719,245.877
13:37:18,5.893,5.893,null,null,2.351,2.351,null,null,299256.719,119.658,278.672,167.853,566.182,1133.25,165.017,361.73,0.725,792.633,0.678,1.492,1.082,0.664,0.652,0.6,null,-104.053,-210.176,-186.777,-501.006,243.392,242.523,245.774
13:37:19,5.884,5.884,null,null,2.848,2.848,null,null,299256.906,119.74,278.859,157.333,555.933,1133.25,165.088,361.748,0.725,781.318,0.679,1.492,1.035,0.664,0.652,0.6,null,-104.078,-210.031,-182.048,-496.157,243.299,242.421,245.758
13:37:20,5.888,5.888,null,null,1.648,1.648,null,null,299256.906,119.635,277.795,156.09,553.52,1133.25,165.115,360.921,0.725,779.845,0.678,1.488,1.032,0.664,0.652,0.6,null,-104.262,-210.479,-181.612,-496.352,243.532,242.598,245.853
13:37:21,5.898,5.898,null,null,1.51,1.51,null,null,299257,119.443,276.945,155.895,552.282,1133.25,164.948,360.124,0.724,778.37,0.677,1.485,1.03,0.664,0.652,0.6,null,-104.33,-210.325,-181.474,-496.128,243.688,242.575,245.82
13:37:22,5.903,5.903,null,null,0,0,null,null,299257.063,119.572,277.645,155.981,553.198,1133.25,164.912,360.751,0.725,778.652,0.677,1.488,1.03,0.664,0.652,0.6,null,-103.979,-209.683,-181.349,-495.01,243.416,242.389,245.697
13:37:23,5.906,5.906,null,null,0,0,null,null,299257.219,119.1,277.212,156.092,552.404,1133.25,164.448,360.303,0.724,777.795,0.676,1.487,1.03,0.664,0.652,0.6,null,-103.734,-209.518,-181.123,-494.377,243.203,242.242,245.564
13:37:24,5.91,5.91,null,null,0,0,null,null,299257.688,119.966,277.288,155.712,552.966,1133.25,165.208,360.122,0.726,777.957,0.68,1.487,1.029,0.664,0.652,0.6,null,-103.892,-209.304,-181.075,-494.271,243.122,242.108,245.489
13:37:25,5.914,5.914,null,null,0,0,null,null,299257.75,120.191,277.265,156.128,553.584,1133.25,165.267,359.796,0.727,777.586,0.68,1.488,1.029,0.664,0.652,0.6,null,-103.745,-208.907,-180.833,-493.485,242.956,241.849,245.324
13:37:26,5.905,5.905,null,null,2.947,2.947,null,null,299257.906,120.234,277.26,155.842,553.336,1133.25,165.404,359.789,0.727,777.04,0.681,1.488,1.027,0.664,0.652,0.6,null,-103.668,-208.721,-180.831,-493.22,242.955,241.778,245.297
13:37:27,5.895,5.895,null,null,2.552,2.552,null,null,299258,121.377,277.105,155.819,554.3,1133.25,166.533,359.821,0.729,778.122,0.685,1.488,1.026,0.664,0.652,0.6,null,-103.976,-208.855,-181.06,-493.891,243.086,241.856,245.433
13:37:28,5.898,5.898,null,null,0,0,null,null,299258.031,120.227,276.902,156.123,553.252,1133.25,165.464,359.589,0.727,776.974,0.681,1.487,1.027,0.664,0.652,0.6,null,-103.721,-208.827,-180.879,-493.426,243,241.831,245.335
13:37:29,5.903,5.903,null,null,0,0,null,null,299258.188,120.365,277.412,156.055,553.831,1133.25,165.539,359.737,0.727,776.976,0.682,1.489,1.027,0.664,0.652,0.6,null,-103.58,-208.316,-180.535,-492.431,242.746,241.559,245.115
13:37:30,5.908,5.908,null,null,0,0,null,null,299258.281,120.336,276.973,155.848,553.157,1133.25,165.449,359.605,0.727,777.405,0.681,1.487,1.028,0.664,0.652,0.6,null,-103.902,-208.887,-180.844,-493.633,243.053,241.866,245.395
13:37:31,5.91,5.91,null,null,0,0,null,null,299258.719,120.104,277.059,155.971,553.134,1133.25,165.247,359.899,0.727,777.731,0.68,1.487,1.029,0.664,0.652,0.6,null,-103.846,-209.151,-180.95,-493.946,243.154,241.991,245.502
13:37:32,5.914,5.914,null,null,0,0,null,null,299258.781,120.394,277.145,155.969,553.507,1133.25,165.548,360.144,0.727,778.53,0.681,1.488,1.03,0.664,0.652,0.6,null,-103.916,-209.229,-181.03,-494.175,243.202,242.073,245.58
13:37:33,5.916,5.916,null,null,0,0,null,null,299258.938,119.548,276.967,155.93,552.445,1133.25,164.922,360.161,0.725,778.046,0.678,1.488,1.03,0.664,0.652,0.6,null,-103.783,-209.174,-180.939,-493.896,243.24,242.097,245.647
13:37:34,5.921,5.921,null,null,0,0,null,null,299259,121.051,277.199,155.909,554.159,1133.25,166.235,360.207,0.728,778.948,0.684,1.49,1.029,0.664,0.652,0.6,null,-103.867,-208.549,-180.533,-492.949,243.149,241.777,245.318
13:37:35,5.923,5.923,null,null,0,0,null,null,299259.063,122.255,277.395,155.793,555.443,1133.25,167.267,360.478,0.731,780.287,0.688,1.491,1.029,0.664,0.652,0.6,null,-103.867,-208.778,-180.56,-493.205,243.041,241.847,245.333
13:37:36,5.926,5.926,null,null,0,0,null,null,299259.219,122.146,277.488,155.868,555.503,1133.25,167.201,360.725,0.731,780.761,0.688,1.491,1.03,0.664,0.652,0.6,null,-103.853,-208.992,-180.658,-493.504,243.049,241.955,245.48
13:37:37,5.926,5.926,null,null,0,0,null,null,299259.688,121.544,276.881,156.197,554.622,1133.25,166.661,359.887,0.729,779.585,0.686,1.488,1.032,0.664,0.652,0.6,null,-103.781,-209.194,-180.496,-493.472,243.058,241.836,245.247
13:37:38,5.927,5.927,null,null,0,0,null,null,299259.75,121.343,277.131,155.801,554.275,1133.25,166.349,359.859,0.729,778.271,0.685,1.489,1.028,0.664,0.652,0.6,null,-103.673,-208.418,-180.333,-492.423,242.929,241.653,245.152
13:37:39,5.93,5.93,null,null,0,0,null,null,299259.906,121.159,277.423,156,554.582,1133.25,166.202,360.208,0.729,779.025,0.684,1.489,1.03,0.664,0.652,0.6,null,-103.728,-208.859,-180.604,-493.191,242.943,241.853,245.329
13:37:40,5.93,5.93,null,null,1.798,1.798,null,null,299259.969,120.821,277.15,155.821,553.792,1133.25,165.997,360.002,0.728,778.498,0.683,1.488,1.029,0.664,0.652,0.6,null,-103.831,-208.944,-180.708,-493.482,243.041,241.937,245.404
13:37:41,5.916,5.916,null,null,1.973,1.973,null,null,299260.031,120.896,277.329,156.146,554.371,1133.25,166.002,360.07,0.728,778.776,0.683,1.488,1.03,0.664,0.652,0.6,null,-103.801,-209.003,-180.757,-493.561,243.054,241.931,245.418
13:37:42,5.921,5.921,null,null,0,0,null,null,299260.188,121.052,277.125,155.697,553.873,1133.25,166.088,359.863,0.729,778.308,0.684,1.488,1.029,0.664,0.652,0.6,null,-103.685,-208.784,-180.688,-493.156,242.953,241.863,245.342
13:37:43,5.922,5.922,null,null,0,0,null,null,299260.281,120.955,277.266,155.979,554.2,1133.25,165.974,359.906,0.729,778.291,0.683,1.488,1.029,0.664,0.652,0.6,null,-103.639,-208.672,-180.529,-492.84,242.843,241.796,245.218
13:37:44,5.922,5.922,null,null,1.791,1.791,null,null,299260.719,121.424,277.078,155.635,554.137,1133.25,166.491,359.698,0.729,778.452,0.685,1.487,1.028,0.664,0.652,0.6,null,-103.968,-208.943,-180.652,-493.564,242.996,241.969,245.325
13:37:45,5.908,5.908,null,null,2.361,2.361,null,null,299260.781,120.375,277.447,155.624,553.446,1133.25,165.744,360.461,0.726,778.945,0.681,1.488,1.029,0.664,0.652,0.6,null,-104.049,-209.565,-181.091,-494.706,243.326,242.327,245.657
13:37:46,5.91,5.91,null,null,0,0,null,null,299260.969,119.338,277.186,155.914,552.438,1133.25,164.791,360.311,0.724,777.927,0.678,1.487,1.03,0.664,0.652,0.6,null,-103.72,-209.34,-180.873,-493.933,243.205,242.272,245.525
13:37:47,5.915,5.915,null,null,0,0,null,null,299261,119.319,277.058,155.705,552.082,1133.25,164.666,360.238,0.725,777.557,0.678,1.487,1.03,0.664,0.652,0.6,null,-103.467,-209.399,-180.665,-493.531,242.907,242.294,245.326
13:37:48,5.918,5.918,null,null,0,0,null,null,299261.094,119.415,277.236,156.378,553.029,1133.25,164.772,360.346,0.725,777.979,0.678,1.488,1.031,0.664,0.652,0.6,null,-103.508,-209.237,-180.474,-493.218,242.992,242.171,245.273
13:37:49,5.921,5.921,null,null,0,0,null,null,299261.219,119.403,277.089,156.526,553.018,1133.25,164.787,360.052,0.725,777.633,0.678,1.488,1.031,0.664,0.652,0.6,null,-103.466,-209.049,-180.24,-492.756,242.924,242.009,245.162
13:37:50,5.921,5.921,null,null,0,0,null,null,299261.688,119.998,277.347,156.158,553.504,1133.25,165.199,359.872,0.726,777.872,0.68,1.489,1.031,0.664,0.652,0.6,null,-103.488,-208.556,-180.528,-492.572,242.834,241.748,245.31
13:37:51,5.925,5.925,null,null,0,0,null,null,299261.75,119.584,277,156.467,553.051,1133.25,164.827,359.837,0.726,777.692,0.678,1.487,1.032,0.664,0.652,0.6,null,-103.458,-209.15,-180.553,-493.16,242.953,241.949,245.213
13:37:52,5.926,5.926,null,null,0,0,null,null,299261.906,119.382,277.129,156.23,552.741,1133.25,164.573,359.705,0.725,777.306,0.678,1.487,1.033,0.664,0.652,0.6,null,-103.384,-209.428,-180.182,-492.994,242.852,241.884,244.932
13:37:53,5.926,5.926,null,null,0,0,null,null,299261.969,119.387,277.1,156.281,552.767,1133.25,164.597,359.58,0.725,776.275,0.678,1.488,1.029,0.664,0.652,0.6,null,-103.371,-208.489,-180.094,-491.954,242.777,241.72,244.896
13:37:54,5.928,5.928,null,null,0,0,null,null,299262.031,119.975,277.085,156.038,553.098,1133.25,165.12,359.796,0.727,777.078,0.68,1.488,1.029,0.664,0.652,0.6,null,-103.38,-208.637,-180.083,-492.101,242.681,241.758,244.988
13:37:55,5.931,5.931,null,null,0,0,null,null,299262.188,119.844,276.924,156.478,553.247,1133.25,165.002,359.79,0.726,777.464,0.68,1.487,1.031,0.664,0.652,0.6,null,-103.473,-208.763,-180.328,-492.563,242.723,241.911,245.032
13:37:56,5.932,5.932,null,null,0,0,null,null,299262.25,119.484,277.501,157.402,554.387,1133.25,164.663,360.314,0.726,778.106,0.678,1.49,1.033,0.664,0.652,0.6,null,-103.287,-208.875,-180.178,-492.34,242.721,241.861,244.964
13:37:57,5.93,5.93,null,null,1.551,1.551,null,null,299262.719,119.727,277.353,158.034,555.114,1133.25,164.908,359.941,0.726,778.004,0.679,1.489,1.034,0.664,0.652,0.6,null,-103.5,-208.644,-180.07,-492.213,242.853,241.769,244.869
13:37:58,5.921,5.921,null,null,1.874,1.874,null,null,299262.781,119.36,277.349,157.671,554.38,1133.25,164.573,359.901,0.725,777.425,0.678,1.489,1.033,0.664,0.652,0.6,null,-103.437,-208.574,-180.131,-492.142,242.863,241.781,244.905
13:37:59,5.918,5.918,null,null,0,0,null,null,299262.969,119.556,277.323,156.603,553.482,1133.25,164.869,360.093,0.725,777.36,0.679,1.489,1.03,0.664,0.652,0.6,null,-103.556,-208.818,-180.302,-492.676,242.888,241.844,245.037
13:38:00,5.921,5.921,null,null,0,0,null,null,299263.031,119.753,277.322,156.812,553.888,1133.25,164.873,360.201,0.726,777.935,0.679,1.488,1.031,0.664,0.652,0.6,null,-103.413,-209.031,-180.606,-493.05,242.764,242.012,245.257
13:38:01,5.922,5.922,null,null,0,0,null,null,299263.031,119.645,277.342,157.161,554.148,1133.25,164.809,360.292,0.726,778.401,0.679,1.488,1.032,0.664,0.652,0.6,null,-103.511,-209.235,-180.673,-493.419,242.848,242.133,245.342
13:38:02,5.926,5.926,null,null,0,0,null,null,299263.219,119.603,277.996,156.953,554.552,1133.25,164.767,360.713,0.726,778.398,0.678,1.489,1.031,0.664,0.652,0.6,null,-103.582,-209.412,-180.736,-493.73,242.946,242.188,245.257
13:38:03,5.926,5.926,null,null,0,0,null,null,299263.688,119.567,278.236,156.695,554.498,1133.25,164.779,360.872,0.726,778.246,0.678,1.49,1.03,0.664,0.652,0.6,null,-103.687,-209.176,-180.595,-493.458,243.047,242.162,245.179
13:38:04,5.926,5.926,null,null,0,0,null,null,299263.75,119.857,277.947,156.1,553.903,1133.25,165.073,360.794,0.726,778.297,0.679,1.49,1.029,0.664,0.652,0.6,null,-103.698,-209.147,-180.612,-493.457,243.003,242.209,245.217
13:38:05,5.927,5.927,null,null,0,0,null,null,299263.906,119.572,277.669,156.116,553.357,1133.25,164.938,360.629,0.725,778.026,0.678,1.489,1.029,0.664,0.652,0.6,null,-103.849,-209.297,-180.681,-493.827,243.129,242.254,245.228
13:38:06,5.932,5.932,null,null,0,0,null,null,299263.969,119.603,277.522,156.149,553.274,1133.25,164.859,360.487,0.725,777.929,0.678,1.488,1.03,0.664,0.652,0.6,null,-103.793,-209.562,-180.652,-494.007,243.159,242.291,245.236
13:38:07,5.932,5.932,null,null,0,0,null,null,299264.031,119.28,277.68,156.21,553.17,1133.25,164.564,360.228,0.725,777.339,0.677,1.488,1.031,0.664,0.652,0.6,null,-103.693,-209.605,-180.313,-493.611,243.142,242.075,244.912
13:38:08,5.932,5.932,null,null,0,0,null,null,299264.156,119.536,277.767,155.976,553.28,1133.25,164.826,360.419,0.725,777.36,0.678,1.489,1.029,0.664,0.652,0.6,null,-103.738,-209.002,-180.368,-493.108,243.208,242.061,245.027
13:38:09,5.933,5.933,null,null,0,0,null,null,299264.25,119.613,277.672,156.142,553.427,1133.25,165.062,360.745,0.725,778.462,0.678,1.488,1.03,0.664,0.652,0.6,null,-103.939,-209.625,-180.817,-494.381,243.317,242.431,245.377
13:38:10,5.914,5.914,null,null,3.572,3.572,null,null,299264.719,119.411,278.289,155.986,553.686,1133.25,164.968,361.469,0.724,779.355,0.678,1.49,1.03,0.664,0.652,0.6,null,-103.91,-209.883,-181.169,-494.962,243.372,242.559,245.609
13:38:11,5.9,5.9,null,null,2.164,2.164,null,null,299264.781,119.943,280.466,156.276,556.685,1133.25,165.328,363.257,0.725,781.341,0.679,1.499,1.03,0.664,0.652,0.6,null,-103.895,-209.952,-180.758,-494.605,243.39,242.405,245.341
13:38:12,5.882,5.882,null,null,2.789,2.789,null,null,299264.969,119.601,280.092,156.452,556.145,1133.25,165.046,362.97,0.725,781.091,0.678,1.497,1.031,0.664,0.652,0.6,null,-103.776,-209.748,-180.898,-494.422,243.331,242.412,245.456
13:38:13,5.881,5.881,null,null,2.226,2.226,null,null,299265,119.713,278.826,156.103,554.642,1133.25,165.196,361.766,0.725,779.397,0.679,1.493,1.029,0.664,0.652,0.6,null,-103.854,-209.411,-180.619,-493.884,243.307,242.295,245.301
13:38:14,5.889,5.889,null,null,1.51,1.51,null,null,299265.063,119.877,277.545,156.162,553.584,1133.25,165.263,360.758,0.725,778.617,0.68,1.49,1.03,0.664,0.652,0.6,null,-103.607,-209.059,-180.504,-493.17,243.084,242.119,245.194
13:38:15,5.896,5.896,null,null,0,0,null,null,299265.219,119.644,277.643,156.26,553.547,1133.25,165.146,360.732,0.724,778.441,0.679,1.49,1.03,0.664,0.652,0.6,null,-103.632,-208.883,-180.428,-492.943,243.084,242.034,245.201
13:38:16,5.902,5.902,null,null,0,0,null,null,299265.688,119.846,277.613,156.284,553.742,1133.25,165.309,360.877,0.725,778.946,0.68,1.49,1.03,0.664,0.652,0.6,null,-103.539,-209.059,-180.592,-493.19,243.094,242.15,245.296
13:38:17,5.905,5.905,null,null,0,0,null,null,299265.75,119.958,277.281,156.171,553.409,1133.25,165.484,360.612,0.725,778.363,0.681,1.49,1.029,0.664,0.652,0.6,null,-103.631,-209.041,-180.279,-492.951,243.179,242.051,245.102
13:38:18,5.908,5.908,null,null,0,0,null,null,299265.906,119.921,277.304,156.234,553.46,1133.25,165.531,360.567,0.724,778.582,0.68,1.489,1.029,0.664,0.652,0.6,null,-103.802,-209.159,-180.611,-493.571,243.356,242.187,245.313
13:38:19,5.91,5.91,null,null,0,0,null,null,299265.969,119.489,277.118,156.105,552.712,1133.25,165.27,360.215,0.723,777.489,0.679,1.488,1.028,0.664,0.652,0.6,null,-103.776,-209.029,-180.537,-493.342,243.245,242.131,245.22
13:38:20,5.914,5.914,null,null,0,0,null,null,299266.031,119.964,277.21,155.863,553.038,1133.25,165.647,360.312,0.724,777.911,0.681,1.488,1.027,0.664,0.652,0.6,null,-103.821,-209.066,-180.531,-493.418,243.251,242.101,245.231
13:38:21,5.916,5.916,null,null,0,0,null,null,299266.188,119.669,277.407,155.876,552.953,1133.25,165.251,360.548,0.724,778.235,0.679,1.489,1.029,0.664,0.652,0.6,null,-103.696,-209.408,-180.539,-493.643,243.259,242.194,245.256
13:38:22,5.92,5.92,null,null,0,0,null,null,299266.281,119.68,277.07,156.283,553.033,1133.25,165.21,360.046,0.724,778.61,0.679,1.486,1.033,0.664,0.652,0.6,null,-103.87,-209.791,-180.7,-494.361,243.382,242.298,245.307
13:38:23,5.921,5.921,null,null,0,0,null,null,299266.719,119.93,277.11,156.222,553.263,1133.25,165.383,359.953,0.725,777.999,0.68,1.486,1.03,0.664,0.652,0.6,null,-103.95,-209.262,-180.773,-493.986,243.363,242.163,245.381
13:38:24,5.922,5.922,null,null,0,0,null,null,299266.781,121.517,277.415,156.356,555.287,1133.25,166.878,360.298,0.728,779.91,0.685,1.487,1.03,0.664,0.652,0.6,null,-104.321,-209.366,-180.812,-494.498,243.532,242.248,245.433
13:38:25,5.926,5.926,null,null,0,0,null,null,299266.906,120.954,276.843,156.072,553.869,1133.25,166.395,360.07,0.727,779.288,0.683,1.486,1.03,0.664,0.652,0.6,null,-104.146,-209.662,-181.05,-494.858,243.466,242.389,245.573
13:38:26,5.926,5.926,null,null,0,0,null,null,299267,120.866,276.996,156.252,554.114,1133.25,166.271,360.378,0.727,779.953,0.683,1.486,1.031,0.664,0.652,0.6,null,-104.193,-209.822,-181.143,-495.158,243.539,242.511,245.739
13:38:27,5.927,5.927,null,null,0,0,null,null,299267.063,120.622,277.237,156.116,553.975,1133.25,166.101,360.622,0.726,780.06,0.682,1.487,1.031,0.664,0.652,0.6,null,-104.278,-209.969,-181.316,-495.563,243.624,242.587,245.834
13:38:28,5.927,5.927,null,null,0,0,null,null,299267.219,121.231,277.295,156.088,554.614,1133.25,166.576,360.455,0.728,780.012,0.684,1.487,1.03,0.664,0.652,0.6,null,-104.313,-209.666,-181.155,-495.135,243.56,242.443,245.645
13:38:29,5.932,5.932,null,null,0,0,null,null,299267.688,120.816,277.106,156.002,553.924,1133.25,166.114,360.092,0.727,778.948,0.683,1.486,1.029,0.664,0.652,0.6,null,-103.99,-209.487,-180.983,-494.46,243.247,242.276,245.573
13:38:30,5.932,5.932,null,null,0,0,null,null,299267.75,121.256,277.254,156.202,554.712,1133.25,166.49,359.948,0.728,778.857,0.684,1.486,1.029,0.664,0.652,0.6,null,-104.231,-209.341,-180.818,-494.39,243.319,242.164,245.323
13:38:31,5.932,5.932,null,null,0,0,null,null,299267.906,121.023,277.357,156.111,554.491,1133.25,166.213,360.347,0.728,779.209,0.683,1.488,1.029,0.664,0.652,0.6,null,-104.032,-209.423,-180.788,-494.242,243.282,242.246,245.431
13:38:32,5.935,5.935,null,null,0,0,null,null,299267.969,120.949,277.153,156.023,554.125,1133.25,166.264,360.359,0.727,779.374,0.683,1.486,1.029,0.664,0.652,0.6,null,-104.163,-209.765,-181.033,-494.96,243.438,242.445,245.645
13:38:33,5.937,5.937,null,null,0,0,null,null,299268.031,120.718,277.113,156.152,553.983,1133.25,166.038,360.236,0.727,779.061,0.682,1.486,1.029,0.664,0.652,0.6,null,-104.192,-209.811,-181.181,-495.184,243.442,242.433,245.637
13:38:34,5.937,5.937,null,null,0,0,null,null,299268.094,121.021,277.025,156.39,554.436,1133.25,166.349,360.155,0.728,779.655,0.683,1.486,1.03,0.664,0.652,0.6,null,-104.258,-209.771,-181.281,-495.31,243.402,242.444,245.767
13:38:35,5.937,5.937,null,null,0,0,null,null,299268.25,121.193,277.248,156.179,554.619,1133.25,166.474,360.051,0.728,779.033,0.684,1.486,1.029,0.664,0.652,0.6,null,-104.264,-209.337,-180.819,-494.42,243.37,242.215,245.454
13:38:36,5.937,5.937,null,null,0,0,null,null,299268.719,120.935,277.024,156.117,554.076,1133.25,166.131,360.021,0.728,778.9,0.683,1.487,1.03,0.664,0.652,0.6,null,-103.961,-209.141,-180.875,-493.977,243.217,242.188,245.481
13:38:37,5.937,5.937,null,null,0,0,null,null,299268.813,120.818,277.081,155.966,553.865,1133.25,166.048,360.142,0.728,779.109,0.683,1.486,1.03,0.664,0.652,0.6,null,-104.035,-209.561,-181.035,-494.631,243.232,242.312,245.564
13:38:38,5.938,5.938,null,null,0,0,null,null,299268.938,121.113,277.074,156.275,554.462,1133.25,166.496,359.783,0.727,778.817,0.683,1.486,1.03,0.664,0.652,0.6,null,-104.451,-209.467,-180.671,-494.59,243.696,242.188,245.203
13:38:39,5.941,5.941,null,null,0,0,null,null,299269,120.801,277.083,156.122,554.006,1133.25,166.233,360.282,0.727,779.379,0.683,1.486,1.029,0.664,0.652,0.6,null,-104.233,-209.735,-181.176,-495.143,243.445,242.371,245.662
13:38:40,5.943,5.943,null,null,0,0,null,null,299269.063,121.212,276.97,156.173,554.355,1133.25,166.484,360.439,0.728,779.922,0.684,1.486,1.03,0.664,0.652,0.6,null,-104.228,-209.691,-181.064,-494.983,243.275,242.476,245.617
13:38:41,5.943,5.943,null,null,0,0,null,null,299269.219,120.741,277.632,155.828,554.201,1133.25,166.068,361.084,0.727,780.099,0.682,1.489,1.029,0.664,0.652,0.6,null,-104.142,-209.76,-181.229,-495.132,243.38,242.487,245.768
13:38:42,5.943,5.943,null,null,0,0,null,null,299269.75,120.675,277.488,156.405,554.568,1133.25,165.976,360.915,0.727,780.132,0.683,1.49,1.031,0.664,0.652,0.6,null,-103.892,-209.256,-181.015,-494.163,243.172,242.262,245.651
13:38:43,5.943,5.943,null,null,0,0,null,null,299269.906,121.111,277.269,156.001,554.381,1133.25,166.315,360.505,0.728,779.56,0.684,1.489,1.029,0.664,0.652,0.6,null,-104.024,-209.119,-180.848,-493.991,243.134,242.165,245.512
13:38:44,5.943,5.943,null,null,0,0,null,null,299269.969,120.641,277.436,156.144,554.221,1133.25,165.888,360.529,0.727,779.084,0.682,1.489,1.029,0.664,0.652,0.6,null,-104.046,-209.247,-180.93,-494.222,243.244,242.15,245.507
13:38:45,5.943,5.943,null,null,0,0,null,null,299270.031,120.968,277.047,156.272,554.287,1133.25,166.191,359.875,0.728,778.351,0.683,1.487,1.028,0.664,0.652,0.6,null,-104.232,-208.915,-180.788,-493.936,243.422,242.01,245.342
13:38:46,5.943,5.943,null,null,0,0,null,null,299270.094,120.969,277.364,156.196,554.529,1133.25,166.228,360.472,0.728,779.545,0.683,1.488,1.029,0.664,0.652,0.6,null,-104.186,-209.329,-181.163,-494.677,243.397,242.204,245.641
13:38:47,5.943,5.943,null,null,0,0,null,null,299270.313,121.177,277.411,156.216,554.805,1133.25,166.392,360.917,0.728,780.548,0.684,1.489,1.03,0.664,0.652,0.6,null,-104.187,-209.752,-181.294,-495.234,243.365,242.42,245.782
13:38:48,5.944,5.944,null,null,0,0,null,null,299270.719,121.132,277.183,156.117,554.432,1133.25,166.413,360.691,0.728,780.229,0.684,1.488,1.03,0.664,0.652,0.6,null,-104.156,-209.783,-181.273,-495.212,243.409,242.438,245.803
13:38:49,5.947,5.947,null,null,0,0,null,null,299270.875,121.144,277.241,156.236,554.621,1133.25,166.306,360.503,0.728,779.987,0.684,1.488,1.03,0.664,0.652,0.6,null,-103.993,-209.385,-181.161,-494.539,243.103,242.22,245.728
13:38:50,5.948,5.948,null,null,0,0,null,null,299270.938,120.735,277.192,155.945,553.872,1133.25,165.873,360.174,0.728,778.428,0.683,1.488,1.029,0.664,0.652,0.6,null,-103.83,-209.04,-180.753,-493.624,242.984,242.023,245.358
13:38:51,5.945,5.945,null,null,0,0,null,null,299271,121.002,276.985,156.264,554.251,1133.25,165.918,359.843,0.729,778.299,0.683,1.488,1.029,0.664,0.652,0.6,null,-103.731,-208.743,-180.634,-493.108,242.84,241.876,245.306
13:38:52,5.947,5.947,null,null,0,0,null,null,299271.063,120.95,277.436,156.123,554.51,1133.25,166.04,360.114,0.728,779.164,0.683,1.488,1.032,0.664,0.652,0.6,null,-103.959,-209.582,-180.6,-494.14,243.088,242.003,245.265
13:38:53,5.948,5.948,null,null,0,0,null,null,299271.219,121.078,277.398,156.484,554.96,1133.25,166.386,360.346,0.728,779.962,0.684,1.487,1.031,0.664,0.652,0.6,null,-104.293,-209.765,-181.257,-495.315,243.417,242.323,245.635
13:38:54,5.948,5.948,null,null,0,0,null,null,299271.656,121.148,277.077,156.1,554.325,1133.25,166.504,360.461,0.728,780.31,0.684,1.486,1.03,0.664,0.652,0.6,null,-104.373,-209.759,-181.5,-495.633,243.463,242.52,245.992
13:38:55,5.948,5.948,null,null,0,0,null,null,299271.75,120.803,277.408,156.109,554.321,1133.25,166.105,360.948,0.727,780.819,0.682,1.488,1.03,0.664,0.652,0.6,null,-104.348,-210.159,-181.942,-496.45,243.464,242.602,246.293
